19:35:21.667 [main] DEBUG o.g.i.r.i.inet.TcpOutgoingConnector - Attempting to connect to [357bde55-8786-4b7b-af7d-ae812a9d94fc port:46025, addresses:[/127.0.0.1]].
19:35:21.669 [main] DEBUG o.g.i.r.i.inet.TcpOutgoingConnector - Trying to connect to address /127.0.0.1.
19:35:21.672 [main] DEBUG o.g.i.r.i.inet.TcpOutgoingConnector - Connected to address /127.0.0.1:46025.
19:35:21.683 [main] DEBUG o.g.p.i.w.c.ActionExecutionWorker - Starting Gradle Test Executor 1.
19:35:21.685 [Test worker] INFO  o.g.a.i.t.testing.worker.TestWorker - Gradle Test Executor 1 started executing tests.
19:36:21.701 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.701 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.720 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account found: Entity{id={2, password123}}
19:36:21.721 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Deleting account: Entity{id={2, password123}}
19:36:21.721 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.722 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.722 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.741 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account deleted successfully: Entity{id={2, password123}}
19:36:21.744 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:36:21.745 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.745 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.745 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.764 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:36:21.764 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Deleting account: Entity{id={2, password123}}
19:36:21.765 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.765 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.765 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.780 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account deleted successfully: Entity{id={2, password123}}
19:36:21.781 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Finding account with client ID: 2
19:36:21.781 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.781 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.781 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.793 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - No account found with client ID: 2
19:36:21.795 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:36:21.796 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.796 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.796 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.811 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:36:21.812 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Updating account: Entity{id={2, password123}}
19:36:21.812 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.812 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.812 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.827 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account updated successfully: Entity{id={2, password123}}
19:36:21.827 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Deleting account: Entity{id={2, password123}}
19:36:21.827 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.828 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.828 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.840 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account deleted successfully: Entity{id={2, password123}}
19:36:21.845 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding a new client: Entity{id=null}
19:36:21.846 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.846 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.846 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.863 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - New client added successfully: Entity{id=199}
19:36:21.864 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.864 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.864 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.876 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client deleted successfully: Entity{id=199}
19:36:21.879 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding a new client: Entity{id=null}
19:36:21.880 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.880 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.880 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.895 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - New client added successfully: Entity{id=200}
19:36:21.896 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.896 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.896 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.913 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client found: Entity{id=200}
19:36:21.913 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.913 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.914 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.928 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client deleted successfully: Entity{id=200}
19:36:21.929 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding a new client: Entity{id=null}
19:36:21.930 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.930 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.930 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.944 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - New client added successfully: Entity{id=201}
19:36:21.944 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.944 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.945 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.958 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client deleted successfully: Entity{id=201}
19:36:21.959 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.959 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.959 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.971 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding a new client: Entity{id=null}
19:36:21.971 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.971 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.971 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.984 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - New client added successfully: Entity{id=202}
19:36:21.985 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.985 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.985 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.996 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client updated successfully: Entity{id=202}
19:36:21.996 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.996 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.996 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.010 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client deleted successfully: Entity{id=202}
19:36:22.018 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:36:22.018 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.018 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.018 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.032 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 99
19:36:22.033 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Updating reservation: Entity{id=99}
19:36:22.033 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.033 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.033 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.044 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation updated successfully: Entity{id=99}
19:36:22.044 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=99}
19:36:22.045 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.045 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.045 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.058 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=99}
19:36:22.060 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:36:22.060 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.060 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.060 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.071 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 100
19:36:22.072 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Finding reservation with ID: 100
19:36:22.072 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.072 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.072 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.083 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation found: Entity{id=null}
19:36:22.084 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=100}
19:36:22.084 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.084 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.084 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.094 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=100}
19:36:22.096 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:36:22.096 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.096 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.096 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.111 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 101
19:36:22.112 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=101}
19:36:22.112 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.112 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.112 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.122 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=101}
19:36:22.123 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Finding reservation with ID: 101
19:36:22.123 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.123 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.123 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.132 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - No reservation found with ID: 101
19:36:22.134 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:36:22.134 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.134 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.134 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.146 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 102
19:36:22.146 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=102}
19:36:22.147 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.147 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.147 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.158 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 103
19:36:22.158 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=103}
19:36:22.158 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.158 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.158 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.169 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=103}
19:36:22.175 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:36:22.175 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.175 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.175 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.187 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 114
19:36:22.188 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=114}
19:36:22.189 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.189 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.189 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.205 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=114}
19:36:22.208 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:36:22.209 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.209 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.209 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.224 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 115
19:36:22.225 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Finding trip with ID: 115
19:36:22.225 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.225 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.225 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.240 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip found: Entity{id=115}
19:36:22.240 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=115}
19:36:22.241 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.241 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.241 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.254 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=115}
19:36:22.256 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:36:22.257 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.257 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.257 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.269 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 116
19:36:22.269 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=116}
19:36:22.269 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.269 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.269 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.280 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=116}
19:36:22.280 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Finding trip with ID: 116
19:36:22.280 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.280 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.280 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.291 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - No trip found with ID: 116
19:36:22.292 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:36:22.293 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.293 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.293 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.307 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 117
19:36:22.308 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Updating trip: Entity{id=117}
19:36:22.308 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.308 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.308 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.322 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip updated successfully: Entity{id=117}
19:36:22.323 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=117}
19:36:22.323 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:22.323 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:22.323 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:22.333 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=117}
19:36:22.339 [Test worker] INFO  o.g.a.i.t.testing.worker.TestWorker - Gradle Test Executor 2 finished executing tests.
19:37:51.748 [Test worker] INFO  o.g.a.i.t.testing.worker.TestWorker - Gradle Test Executor 3 started executing tests.
19:37:51.874 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:37:51.875 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:51.875 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:51.875 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.042 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:37:52.045 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Deleting account: Entity{id={2, password123}}
19:37:52.045 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.045 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.045 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.067 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account deleted successfully: Entity{id={2, password123}}
19:37:52.073 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:37:52.074 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.074 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.074 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.088 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:37:52.089 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Finding account with client ID: 2
19:37:52.089 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.090 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.090 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.107 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account found: Entity{id={2, password123}}
19:37:52.108 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Deleting account: Entity{id={2, password123}}
19:37:52.109 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.109 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.109 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.128 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account deleted successfully: Entity{id={2, password123}}
19:37:52.129 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:37:52.129 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.130 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.130 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.145 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:37:52.146 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Deleting account: Entity{id={2, password123}}
19:37:52.146 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.146 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.146 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.163 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account deleted successfully: Entity{id={2, password123}}
19:37:52.164 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Finding account with client ID: 2
19:37:52.164 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.165 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.165 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.181 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - No account found with client ID: 2
19:37:52.183 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:37:52.184 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:37:52.184 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:37:52.184 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:37:52.202 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:37:52.202 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Updating account: Entity{id={2, password123}}
